2-03-652407-9;L'histoire du monde;;;;;;Larousse;1996;127 p.;29 cm;Jeunesse;17,1839931491808;https://static.fnac-static.com/multimedia/Images/FR/NR/b7/bd/a6/10927543/1540-1/tsp20190522175121/Le-Petit-Laroue-de-l-Histoire-du-Monde.jpg;
978-2-330-05318-5;source (La);roman;Garat;Anne-Marie;;;Actes Sud;DL 2015;1 vol. (378 p.);24 cm;Adulte;20,0470270998619;https://images-na.ssl-images-amazon.com/images/I/41nn3vctfbL._SX210_.jpg;Venue au Mauduit, petit village de Franche-Comté, au motif officiel d'obtenir de la mairie l'autorisation, pour ses étudiants en sociologie, de consulter les archives communales de cette si banale petite bourgade française, la narratrice, hantée par la sombre énigme de son propre passé familial, ignore qu'elle va y faire une rencontre décisive en la personne de Lottie, solide et intimidante nonagénaire, désormais seule occupante de la vaste demeure des Ardenne, construction aussi baroque qu'extravagante édifiée sur des terres de mauvaise assise dans un méandre de la rivière qui coule en contrebas du bourg.
978-2-330-05334-5;Crash-test;roman;Claro;;;;Actes Sud;DL 2015;1 vol. (228 p.);22 cm;Adulte;59,5246615136907;https://images-na.ssl-images-amazon.com/images/I/41RiDyHPM3L._SX210_.jpg;Un employé affecté aux ?crash-tests? chez un constructeur automobile, une strip-teaseuse se jouant de ses voyeurs mâles, un adolescent qui échappe à la cellule familiale en découvrant l'auto-érotisme dans des BD pour adultes : trois personnages en quête d'un point de rupture, d'une forme d'accident, et qui tous dansent sur le fil du rasoir au centre du sanctuaire que Claro édifie ici à Eros et Thanatos.
978-2-330-05360-4;Ah ! Ca ira;roman;Lachaud;Denis;;;Actes Sud;DL 2015;1 vol. (426 p.);22 cm;Adulte;63,7429039273967;https://images-na.ssl-images-amazon.com/images/I/51On6jHaIYL._SX210_.jpg;En 2016 Antoine Léon est arrêté, il est condamné à vingt et un ans de prison. En 2037, le groupe des 68 s’installe dans le jardin Marcel Proust à Paris. Ces jeunes gens ne veulent plus d'une démocratie nauséabonde et violente. Leur histoire est celle du passage à l’acte qui ne serait plus issu d’une idéologie mais bien du vécu de l’individu, celui d’un être simple, d’un quidam, d’un vivant. Celui d’un être qui marche puis court vers la possibilité du sursaut. Un sursaut qui se décuple et qui pourrait bien enfin changer le monde.
978-2-35000-585-0;fables de La Fontaine pour réfléchir (Les);;Pelisse;Laetitia;Mazzari;Mauro;Oskar jeunesse;DL 2010;1 vol. (59 p.);23 cm;Jeunesse;44,6273052152152;https://images-eu.ssl-images-amazon.com/images/I/51KI3IUHy4L._SY291_BO1,204,203,200_QL40_ML2_.jpg;La raison du plus fort est toujours la meilleure. » Le Loup et l'Agneau « On a souvent besoin d'un plus petit que soi. » Le Lion et le Rat Tu as sûrement déjà entendu quelqu'un citer ces phrases. Ce sont les morales qui concluent les Fables de La Fontaine... Faut-il être toujours d'accord avec elles ? Tu trouveras dans ce livre les fables les plus connues ainsi que des explications et des exemples te permettant de réfléchir par toi-même et de partager tes idées avec celles des autres, pour mieux décider ce que tu dois en penser. Un livre pour t'aider à réfléchir et à te faire tes propres opinions.
978-2-35294-848-3;enchantements d'Ambremer (Les);;Pevel;Pierre;;;Bragelonne;DL 2015;1 vol. (381 p.);22 cm;Adulte;64,4860064192172;https://images-eu.ssl-images-amazon.com/images/I/511c-DFAj7L._SX210_.jpg;Les messieurs ont de fières moustaches, des chapeaux melons . les dames portent des corsets, des jupons, des bottines à boutons. Déjà, de rutilants tacots pétaradent parmi les fiacres le long des Grands Boulevards aux immeubles haussmanniens. Mais ce n’est pas le Paris de la Belle Époque tel que nous l’entendons : la tour Eiffel est en bois blanc, les sirènes ont investi la Seine, les farfadets, le bois de Vincennes, des chats-ailés discutent philosophie et une ligne de métro permet de rejoindre le pays des fées.
978-2-35294-849-0;élixir d'oubli (L');;Pevel;Pierre;;;Bragelonne;DL 2015;1 vol. (378 p.);22 cm;Adulte;59,5083249637048;https://images-eu.ssl-images-amazon.com/images/I/51yFDO12UWL._SX195_.jpg;En 1909, enquêtant sur le meurtre d'un antiquaire apparemment sans histoire, le mage Louis Denizart Hippolyte Griffont découvre que ce dernier pourrait bien avoir été la victime d'un ambitieux sorcier, Giacomo Nero. Ses investigations le ramènent à l'époque de la Régence jeune mage et gentilhomme libertin, il s'apprêtait alors à combattre une puissante société secrète, l'Éridan, en compagnie d'une nouvelle venue appelée à devenir son amie de cœur et complice, la déjà très mystérieuse et fantasque baronne Isabel de Saint-Gil. Les intrigues de l'Éridan et les menées de Nero seraient-elles liées, malgré le temps passé ? Griffont et Isabel, en s'opposant aux plans du sorcier en 1909, parachèveront une affaire qu'ils croyaient résolue depuis un siècle. Mais ce faisant, ils pourraient bien lever le voile sur un secret d'État susceptible de déclencher une nouvelle guerre, sur Terre comme dans l'Outre-Monde...
978-2-35294-850-6;royaume immobile (Le);;Pevel;Pierre;;;Bragelonne;DL 2015;1 vol. (376 p.);22 cm;Adulte;71,5197205730985;https://images-na.ssl-images-amazon.com/images/I/51axArNPPaL._SX210_.jpg;La porte vers la capitale d’Outre Monde, Ambremer, amène bien des Merveilles au Paris du siècle passé : la tour Eiffel est bâtie d’un bois blanc qui chante à la Lune, sur les Champs-Élysées, le feuillage des arbres diffuse à la nuit une douce lumière mordorée, et les créatures féeriques vivent parmi les hommes.
978-2-35488-135-1;Marie Curie, une femme de science;;Grard;Françoise;;;Gulf stream éd.;DL 2011;1 vol. (53 p.);29 cm;Jeunesse;30,6635631961128;https://images-eu.ssl-images-amazon.com/images/I/51urYQMsj-L._SX218_BO1,204,203,200_QL40_ML2_.jpg;Françoise GRARD est professeur de lettres en région parisienne. Redécouvrant la littérature jeunesse avec ses enfants, elle publie depuis une dizaine d'années de nombreux ouvrages, essentiellement chez Acte Sud junior, mais aussi pour Gallimard jeunesse et Flammarion. Son écriture se partage entre romans traitant de thématiques liées à l'adolescence, polars, mais aussi albums à vocation historique (Rose Valland et La comtesse de Ségur chez Gulf Stream Editeur). En outre, elle multiplie les interventions et les ateliers d'écriture dans les classes de primaire, collège et lycée.
978-2-35504-169-3;Je m'appelle pas Ben Laden !;;Chambaz;Bernard;;;Rue du monde;impr. 2011;1 vol. (37 p.);27 cm;Jeunesse;45,7488428289575;https://static.fnac-static.com/multimedia/FR/Images_Produits/FR/fnac.com/Visual_Principal_340/3/9/6/9782355041693/tsp20120921120923/Je-m-appelle-pas-Ben-Laden.jpg;New York, le 11 septembre 2001. John et Nassir, deux enfants américains, vivent en direct l'effondrement des Tours jumelles. Le monde entier est bouleversé. Mais ce jour-là, entre John, de religion baptiste, et Nassir, c'est aussi leur amitié qui explose… L'amalgame entre islam et islamisme ne tarde pas, dans la famille de John qui fuit désormais les « Arabes », mais dans les rues du pays aussi. Le jeune Nassir ne comprend pas. Il proteste : « Je m'appelle pas Ben Laden ! »
978-2-35949-434-1;échoués (Les);;Manoukian;Pascal;;;Don Quichotte éditions;DL 2015;1 vol. (297 p.);21 cm;Adulte;68,8818747385422;https://images-eu.ssl-images-amazon.com/images/I/510RQtmWMCL._SX210_.jpg;1992. Lampedusa est encore une petite île tranquille et aucun mur de barbelés ne court le long des enclaves espagnoles de Ceuta et Melilla. Virgil, le Moldave, Chanchal, le Bangladais, et Assan, le Somalien, sont des pionniers. Bientôt, des millions de désespérés prendront d’assaut les routes qu’ils sont en train d’ouvrir.
978-2-35965-037-2;Dans la cuisine d'Amandine;;Carboneill;Bénédicte;;;Petites vagues éd.;DL 2011;1 vol. (59 p.);21 cm;Jeunesse;5,34168330574228;https://images-na.ssl-images-amazon.com/images/I/51rhd-ejsFL._SX497_BO1,204,203,200_.jpg;Découverte de ce contient la cuisine d'Amandine : appareils ménagers, ustensiles, aliments dans le frigo et le placard. Description et utilisation de ces ustensiles et des produits + recettes faciles en fonction des saisons.
978-2-36219-032-2;Etre hôtesse de l'air ou steward;;Barnier;Louis-Marie;;;Lieux dits éd.;DL 2011;1 vol. (95 p.);21 cm;Jeunesse;39,7614109245261;https://static.fnac-static.com/multimedia/Images/FR/NR/b8/66/33/3368632/1540-1/tsp20220108072805/Etre-Hotee-De-L-Air-Ou-Steward.jpg;Un peu mannequin, un peu aventurière. le métier mythique par excellence ! Mais qui sont vraiment les hôtesses et stewards ? Sous l'appellation de Personnel Navigant Commercial, ils garantissent la sécurité des passagers au cours des vols, intervenant tant pour résoudre les multiples incidents que, potentiellement, pour diriger une évacuation...
978-2-36219-033-9;Etre militaire dans l'armée de terre;;Jakubowski;Sébastien;Weber;Claude;Lieux dits éd.;DL 2011;1 vol. (135 p.);21 cm;Jeunesse;59,4749822384017;https://static.fnac-static.com/multimedia/Images/FR/NR/b6/66/33/3368630/1540-1/tsp20220108073458/Etre-Militaire-Dans-L-Armee-De-Terre.jpg;Un guide précieux pour qui envisage d'intégrer l'armée, que ce soit en tant que militaire du rang, sous-officier, officier ou réserviste. Les auteurs : Sociologues et enseignants-chercheurs, ils sont spécialisés dans l'étude du monde militaire. Sébastien Jakubowski est maître de conférences à AgroSup Dijon.
978-2-36221-146-1;La cuisine des héros;;Major;Lenia;;;Ed. Mic-Mac;DL 2011;1 vol. (46 p.);33 cm;Jeunesse;78,2363705187935;https://images-na.ssl-images-amazon.com/images/I/41a8+xu+JBL._SX297_BO1,204,203,200_.jpg;Es-tu prêt à affronter Barbe Bleue, le Père Fouettard ou le Grand Méchant Loup ? Pour devenir rusé, fort et courageux, prépare vite les plats préférés des Héros ! Des recettes simples mais délicieuses, à partager en famille et avec tes ami(e)s.
978-2-36221-147-8;La cuisine des héroïnes;;Major;Lenia;;;Ed. Mic-Mac;DL 2011;1 vol. (46 p.);33 cm;Jeunesse;18,2393586298044;https://static.fnac-static.com/multimedia/FR/Images_Produits/FR/fnac.com/Visual_Principal_340/8/7/4/9782362211478/tsp20120928170746/La-cuisine-des-heroines.jpg;Tu connais Blanche-Neige, Cendrillon ou Dame Tartine. Mais sais-tu que ces héroïnes sont de grandes gourmandes ? Pour devenir, comme elles, belle, rusée et courageuse, prépare vite leurs plats préférés. Installe-toi aux fourneaux pour ravir tous les palais et transformer ta cuisine en conte de fées !
978-2-36231-035-5;Quand on parle du loup;;Harrison;Lisi;;;Castelmore;impr. 2011;1 vol. (308 p.);22 cm;Jeunesse;77,284977538279;https://www.babelio.com/couv/cvt_Monster-High-T3--Quand-on-parle-du-loup_9694.jpeg;La vraie nature des créatures de Radcliffe Way a été dévoilée au grand jour lors d'une diffusion à la télévision ! Frankie et ses amis doivent choisir entre vivre cachés, partir en exil pour retrouver la sécurité de l'anonymat ou se battre pour le respect de leurs droits et de leur différence... Clawdeen a fait son choix, et elle va sortir les griffes, peu importe ce que lui diront ses frères de meutes !
978-2-36242-054-2;Mémoires des failles;;Annocque;Philippe;;;Editions de l'Attente;DL 2015;1 vol. (228 p.);20 cm;Adulte;77,3265382514779;https://images-na.ssl-images-amazon.com/images/I/41MO59kU5pL._SX195_.jpg;Comment dire la singularité au moyen d'un langage commun ? C'est dans cet élan que s'inscrit Mémoires des failles. Il y s'agit de retracer le parcours d'une vie entière (les premières notes concernant ce projet ont plus de trente ans) sans passer ni par l'autobiographie ni par la fiction traditionnelle, en faisant ressurgir les images les plus immédiates sans recourir à une construction vraiment réfléchie. Écrire ce texte n'a jamais cessé d'être une aventure. Ce sont comme des photographies intérieures dont l'auteur est le premier surpris, assis qu'il est coude à coude avec le lecteur. Ces clichés sont rassemblés en albums qui dessinent une vie entière, de l'enfance à la maturité, jusqu'à l'entrée dans l'écriture sans que jamais celui dont le nom est sur la couverture puisse jamais affirmer « J'ai vécu cela ».
978-2-36279-156-7;variante chilienne (La);;Raufast;Pierre;;;Alma éditeur;DL 2015;1 vol. (263 p.);19 cm;Adulte;11,8537712711779;https://www.babelio.com/couv/CVT_La-variante-chilienne_2889.jpeg;Il était une fois un homme qui rangeait ses souvenirs dans des bocaux. Chaque caillou qu’il y dépose correspond à un évènement de sa vie. Deux vacanciers, réfugiés pour l’été au fond d’une vallée, le rencontrent par hasard. Rapidement des liens d’amitiés se tissent au fur et à mesure que Florin puise ses petits cailloux dans les bocaux. À Margaux, l’adolescente éprise de poésie et à Pascal le professeur revenu de tout, il raconte. L’histoire du village noyé de pluie pendant des années, celle du potier qui voulait retrouver la voix de Clovis dans un vase, celle de la piscine transformée en potager ou encore des pieds nickelés qui se servaient d’un cimetière pour trafiquer.
978-2-7021-5637-7;Fils du Shéol;roman;Benmalek;Anouar;;;Calmann-Lévy;DL 2015;1 vol. (408 p.);22 cm;Adulte;72,0119873112557;https://calmann-levy.fr/sites/default/files/styles/couv_livre/public/images/livres/couv/9782702156377-T.jpg?itok=Pi8pjH_T;Trois histoires d’amour pour remonter à l’origine du mal…
978-2-7021-5806-7;Mémoires fauves;roman;Guitton;René;;;Calmann-Lévy;DL 2015;1 vol. (270 p.);22 cm;Adulte;59,3783269608772;https://images-na.ssl-images-amazon.com/images/I/410F9NtgQEL._SX210_.jpg;Une histoire ardente,une plongée dans le secretde pratiques révoltantes.Fauves est une rock-star tout en démesure, à la renommée planétaire.
978-2-7096-3051-1;Presque mort;roman;Edwardson;°Ake;;;Lattès;impr. 2009;1 vol. (474 p.);23 cm;Adulte;50,7953358468022;https://images-na.ssl-images-amazon.com/images/I/51%2BKc7gvxBL._SX210_.jpg;Un gangster, un écrivain, un politicien et un citoyen ordinaire - sans compter le commissaire Winter rongé par le doute et par un mal de tête persistant. L'automne est particulièrement beau mais tous sont rattrapés par un sombre événement. Leurs destins se rejoignent autour de la mystérieuse disparition d'une jeune fille, trente ans auparavant.
978-2-7096-4655-0;Toute ressemblance avec le père;roman;Courtès;Franck;;;Lattès;2014;1 vol. (439 p.);21 x 13 cm;Adulte;23,5731729802348;https://www.babelio.com/couv/CVT_Toute-Ressemblance-avec-le-Pere_1311.jpeg;Au même âge que mon fils, je m'étais hissé au sommet d'une meule un soir, au bord du plateau. Devant moi, la terre brune, les bois sombres, le vent dans mon dos dessinaient les contours du bonheur, les points cardinaux d'une boussole imaginaire. J'étais un cristal de garçon.
978-2-7324-4525-0;Je mesure tout;;Trius;Mireia;;;La Martinière jeunesse;impr. 2011;1 vol. (95 p.);22 cm;Jeunesse;16,9288468965895;https://images-eu.ssl-images-amazon.com/images/I/51X4nGdVxAL._SX218_BO1,204,203,200_QL40_ML2_.jpg;Saviez-vous que 20 mètres était équivalents à un immeuble de 5 étages, à la longueur d'un passage piéton d'une grande avenue, à une baleine bleue ou à quatre girafes l'une au-dessus de l'autre ?
978-2-7324-4821-3;Le rugby raconté aux enfants;;Escot;Richard;;;La Martinière jeunesse;impr. 2011;1 vol. (83 p.);32 cm;Jeunesse;40,1558295080358;;
978-2-7404-2716-3;grandes merveilles du monde (Les);;Yu;Soon-Hye;;;Mango-Jeunesse;2011;1 vol.;32 x 25 cm;Jeunesse;78,3151250937339;;
978-2-7459-4779-6;25 chasses au trésor;des scénarios originaux pour des fêtes inoubliables !;Rocher;Mathieu;;;Milan;DL 2011;1 vol. (90 p.);26 cm;Jeunesse;64,8986165782072;;
978-2-7459-5270-7;Champignons des bois et des prés;;Bustarret;Nicole;;;Milan;DL 2011;1 vol. (39 p.);19 cm;Jeunesse;15,2711868191501;;
978-2-7470-2450-1;kilos en trop (Les);;Sautereau;François;;;Bayard Jeunesse;2008;1 vol. (93 p.);18 x 13 cm;Jeunesse;25,7760452967014;;
978-2-7470-2469-3;Momo;;Ende;Michael;;;Bayard jeunesse;impr. 2009;1 vol. (430 p.);19 cm;Jeunesse;35,0611710256844;;
978-2-7470-3319-0;fièvre de la pleine lune (La);;Stine;R. L.;;;Bayard Jeunesse;2010;1 vol. (137 p.);18 x 13 cm;Jeunesse;16,4260275157294;;
978-2-7470-3320-6;Kidnappés dans l'espace;;Stine;R. L.;;;Bayard Jeunesse;2010;1 vol. (138 p.);18 x 13 cm;Jeunesse;41,0922367318531;;
978-2-7470-3446-3;Terrible internat;;Stine;R. L.;;;Bayard Jeunesse;2010;1 vol. (140 p.);18 x 13 cm;Jeunesse;5,45021248145366;;
978-2-7470-3452-4;film d'horreur (Le);;Stine;R. L.;;;Bayard Jeunesse;2010;1 vol. (138 p.);18 x 13 cm;Jeunesse;55,0474942239238;;
978-2-7470-3455-5;fantôme du miroir (Le);;Stine;R. L.;;;Bayard Jeunesse;2010;1 vol. (114 p.);18 x 13 cm;Jeunesse;62,9054772773582;;
978-2-7470-3686-3;maison des morts (La);;Stine;R. L.;;;Bayard Jeunesse;2011;1 vol. (136 p.);18 x 13 cm;Jeunesse;72,9234541829014;;
978-2-7470-3687-0;colère de la momie (La);;Stine;R. L.;;;Bayard Jeunesse;2011;1 vol. (140 p.);18 x 13 cm;Jeunesse;13,7413281762617;;
978-2-7470-3688-7;bête de la cave (La);;Stine;R. L.;;;Bayard Jeunesse;2011;1 vol. (137 p.);18 x 13 cm;Jeunesse;36,3410594069015;https://images.noosfere.org/couv/b/bayardp-cp046-1999.jpg;Depuis son match de base-ball où il a reçu un mauvais coup sur la tête, Marc est perturbé : un être mystérieux hante sa cave et vient le harceler jour et nuit. Cet étranger existe-t-il vraiment, ou est-il tout simplement le fruit de son imagination ? Marc ne sait plus où s'arrête la réalité et commence le rêve... C'est un vrai cauchemar .
978-2-7470-3689-4;peau du loup-garou (La);;Stine;R. L.;;;Bayard Jeunesse;2011;1 vol. (139 p.);18 x 13 cm;Jeunesse;65,8780640277668;https://static.wikia.nocookie.net/villains-fr/images/b/b1/F0VTQDWG0IPMFBT.LARGE.jpg/revision/latest/scale-to-width-down/310?cb=20210329175043&path-prefix=fr;Alex, invité quelques jours chez son oncle et sa tante, aperçoit la nuit des ombres mystérieuses dans le jardin. Curieux, il essaie, à ses risques et périls, de percer ce mystère.
978-2-7470-3691-7;Cauchemars en série;;Stine;R. L.;;;Bayard Jeunesse;2011;1 vol. (140 p.);18 x 13 cm;Jeunesse;79,7690459177475;https://images-na.ssl-images-amazon.com/images/I/515uyvbJkyL._SX210_.jpg;"Le père de Jake est un petit farceur ! Réalisateur de la série télévisée ""L'école de la peur"", il ne recule devant rien pour effrayer son fils. Jake est à bout de nerfs. Et puis, un jour, il accompagne son père en tournage dans un collège, dont la rumeur prétend qu'il est hanté..."
978-2-7470-3692-4;Mort de peur;;Stine;R. L.;;;Bayard Jeunesse;2011;1 vol. (141 p.);18 x 13 cm;Jeunesse;45,9441684072919;;
978-2-7470-3898-0;Jeux de monstres;;Stine;R. L.;;;Bayard Jeunesse;2011;1 vol. (142 p.);18 x 13 cm;Jeunesse;44,5639205823495;;
978-2-7470-3899-7;vacances de l'angoisse (Les);;Stine;R. L.;;;Bayard Jeunesse;2011;1 vol. (110 p.);18 x 13 cm;Jeunesse;17,7927644274668;;
978-2-7499-2403-8;Mirages;;Robillard;Anne;;;M. Lafon;DL 2015;1 vol. (315 p.);24 cm;Adulte;36,207445344124;;
978-2-8063-0074-4;Je crée avec 3 x rien !;;Bull;Jane;;;Langue au chat;cop. 2011;1 vol. (62 p.);29 cm;Jeunesse;30,7508820131181;;
978-2-8097-0137-1;Les nouvelles aventures de l'école des chats;tomes 1, 2, 3;Kim;Jin-Kyeong;;;P. Picquier;DL 2009;1 vol. (425 p.);17 cm;Jeunesse;46,6975424235668;https://static.fnac-static.com/multimedia/Images/FR/NR/13/34/29/2700307/1507-1/tsp20200618070235/NOUVELLES-AVENTURES-DE-L-ECOLE-DES-CHATS-integrale.jpg;
978-2-8098-0563-5;L'eau des anges;roman;Egémar;Béatrice;;;Galapagos;impr. 2011;1 vol. (186 p.);21 cm;Jeunesse;61,2475787534116;https://images-na.ssl-images-amazon.com/images/I/71N5+wAQY9L.jpg;
978-2-8098-0564-2;Avant les ténèbres;;Cluzeau;Nicolas;;;Galapagos;impr. 2011;1 vol. (293 p.);21 cm;Jeunesse;25,2972812324238;https://www.cdiscount.com/pdt2/6/4/2/1/550x550/9782809805642/rw/chroniques-de-la-mort-blanche-t-1-avant-les-t.jpg;
978-2-8180-3693-8;Petite vie;roman;Varetz;Patrick;;;POL;DL 2015;1 vol. (179 p.);21 cm;Adulte;36,9283559589653;https://ec56229aec51f1baff1d-185c3068e22352c56024573e929788ff.ssl.cf1.rackcdn.com/attachments/large/7/5/4/003436754.jpg;
978-2-8180-3737-9;Comme Ulysse;;Charles;Lise;;;POL;DL 2015;1 vol. (398 p.);21 cm;Adulte;29,3963501143518;https://products-images.di-static.com/image/lise-charles-comme-ulysse/9782818037379-475x500-1.webp;
978-2-8236-0199-2;Ce coeur changeant;;Desarthe;Agnès;;;Editions de l'Olivier;DL 2015;1 vol. (336 p.);21 cm;Adulte;59,6466966715162;https://static.fnac-static.com/multimedia/Images/FR/NR/75/94/6c/7115893/1540-1/tsp20220305085521/Ce-coeur-changeant.jpg;
978-2-84219-534-2;Un chato en Espagne;;Bard;Patrick;;;Editions Baleine;impr. 2015;1 vol. (159 p.);18 cm;Adulte;58,9435264929422;https://www.babelio.com/couv/bm_CVT_Un-chato-en-Espagne_5321.jpg;
978-2-84219-535-9;Il était tout froid dans l'Est;;Bourcy;Thierry;;;Editions Baleine;impr. 2015;1 vol. (167 p.);18 cm;Adulte;40,8237915685027;https://images-na.ssl-images-amazon.com/images/I/515CZNc-AyL._SX195_.jpg;
978-2-84626-994-0;Des poupées et des anges;;Hamdi;Nora;;;Au diable Vauvert;impr. 2015;1 vol. (196 p.);20 cm;Adulte;48,4171865148239;https://products-images.di-static.com/image/nora-hamdi-des-poupees-et-des-anges/9782846269940-475x500-1.webp;
978-2-84682-267-1;Le choeur des femmes;roman;Winckler;Martin;;;POL;impr. 2009;1 vol. (602 p.);23 cm;Adulte;63,4594818848383;https://fr.shopping.rakuten.com/photo/le-choeur-des-femmes-le-ch-ur-des-femmes-format-broche-1925112887_L.jpg;
978-2-84720-608-1;portefeuille rouge (Le);roman;Delaflotte Mehdevi;Anne;;;Gaïa éditions;DL 2015;1 vol. (281 p.);22 cm;Adulte;30,0932252050892;https://www.sedagyl.com/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/l/e/le-portefeuille-rouge-mp23229-293851126083.jpg;
978-2-84801-431-9;voyage (Le);;Fontanel;Béatrice;Zuber;Eléonore;Tourbillon;2009;;21 x 29 cm;Jeunesse;21,389906014696;https://static.fnac-static.com/multimedia/FR/Images_Produits/FR/fnac.com/Visual_Principal_340/9/1/3/9782848014319/tsp20120921091001/Le-voyage.jpg;
978-2-84876-098-8;Maman, pourquoi tu manges pas ?;mon combat contre l'anorexie;Dupont;Marie;;;P. Rey;impr. 2007;1 vol. (236 p.);22 cm;Adulte;42,2560097361966;http://www.philippe-rey.fr/images/livre_moyen_13.jpg;
978-2-84876-468-9;Camille, mon envolée;roman;Daull;Sophie;;;Philippe Rey;DL 2015;1 vol. (185 p.);22 cm;Adulte;75,4981899683941;https://images2.medimops.eu/product/789c3e/M02253068748-large.jpg;
978-2-85181-747-1;Guitou;;Melquiot;Fabrice;;;l'Arche;impr. 2011;1 vol. (89 p.);21 cm;Jeunesse;65,4504670077337;https://static.fnac-static.com/multimedia/Images/FR/NR/18/19/33/3348760/1507-1/tsp20201002070706/Guitou.jpg;
978-2-88250-384-8;Quand le diable sortit de la salle de bain;roman improvisé, interruptif et pas sérieux;Divry;Sophie;;;Noir sur blanc;DL 2015;1 vol. (306 p.);20 cm;Adulte;6,08938336930196;https://www.jailu.com/media/cache/couverture_medium/flammarion_img/Couvertures/9782290129463.jpg;
978-2-909771-59-5;changelin (Le);l'enfant des trolls;Lindhom;Per August;Nyblom;Helena;Corentin;2013;1 vol. (39 p.);21 x 20 cm;Jeunesse;54,7020222732436;https://images-na.ssl-images-amazon.com/images/I/61yqhFkDY4L._SX486_BO1,204,203,200_.jpg;
978-2-914528-90-0;Etre vétérinaire;;Fritsch;Philippe;;;Lieux dits éd.;DL 2011;1 vol. (93 p.);21 cm;Jeunesse;12,3736623693533;https://static.fnac-static.com/multimedia/FR/images_produits/FR/Fnac.com/ZoomPE/0/0/9/9782914528900/tsp20130831175637/Etre-veterinaire.jpg;
978-2-915732-39-9;Les recettes du Petit Nicolas;;Beaupré;Christine de;Valentin;Béatrice;IMAV éd.;impr. 2011;1 vol. (125 p.);21 cm;Jeunesse;32,6953758043208;https://media.cultura.com/media/catalog/product/cache/1/image/1000x1000/9df78eab33525d08d6e5fb8d27136e95/l/e/s/les-recettes-du-petit-nicolas-9782915732399_0.jpg?t=1630635777;
978-2-915970-22-7;Enfin seule;;Causse;Manu;Armagnac;Juliette;Où sont les enfants ?;2009;24 p.;23 x 23 cm;Jeunesse;31,4044753479665;https://products-images.di-static.com/image/manu-causse-enfin-seule/9782915970227-475x500-1.webp;
978-2-916170-71-8;petits points (Les);;Claudet;Philippe;;;les Doigts qui rêvent;2010;1 vol. (16 p.);22 x 21 cm;Jeunesse;23,5568115796128;https://images-na.ssl-images-amazon.com/images/I/51wiO+lo-AL._SY492_BO1,204,203,200_.jpg;
978-2-916878-37-9;Le régime mastication;le programme minceur qui vous libère des calories et vous rassasie plus vite;Cocaul;Arnaud;;;T. Souccar;DL 2009;1 vol. (223 p.);21 cm;Adulte;13,8331822476498;https://servimg.eyrolles.com/static/media/8379/9782916878379_internet_h1400.jpg;
978-2-919372-02-7;Catherine Kousmine;une détective dans nos assiettes;Aymeries;Jacqueline;;;Ed. A dos d'âne;impr. 2011;1 vol. (45 p.);15 cm;Jeunesse;50,7757202882515;https://editions-jouvence.com/wp-content/uploads/2021/01/K1707-324x534.jpg;
978-2-919372-04-1;Georges Méliès, le magicien du cinéma;;Bianu;Zéno;;;Ed. A dos d'âne;impr. 2011;1 vol. (45 p.);15 cm;Jeunesse;11,0694817704286;https://www.boutiquesdemusees.fr/uploads/photos/23437/55351_xl.jpg;
978-2-930607-14-6;Tête-Dure;roman;Pittau;Francesco;;;Editions les Carnets du dessert de lune;DL 2015;1 vol. (94 p.);20 cm;Adulte;42,5319218548851;https://static.fnac-static.com/multimedia/Images/FR/NR/8e/5f/65/6643598/1507-1/tsp20150315100454/Tete-Dure.jpg;
978-2-9524074-6-5;chroniques d'Ouranos (Les);roman;Bréger;Véronique;;;Adventice;2009;243 p.;20 cm;Adulte;58,3039943840951;http://www.ktmeditions.com/153/les-chroniques-d-ouranos.jpg;
978-90-317-3213-5;Cuisine avec Nelly & César;16 recettes pour les enfants;Godon;Ingrid;Soors;Nele;Averbode;2011;1 vol. (36 p.);28 x 24 cm;Jeunesse;48,1453847833517;https://static.fnac-static.com/multimedia/Images/FR/NR/3d/f4/33/3404861/1507-1/tsp20130514173145/Cuisine-avec-Nelly-et-Cesar.jpg;
